F-14,労働移動支援助成金,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 職業対策課<br />TEL 0852-20-7020 <br />FAX 0852-20-7025,「失業なき労働移動」円滑化のために,１ 再就職支援奨励金 事業内容事業規模の縮小等に伴い離職を余儀なくされる労働者に対し、その再就職を実現するための支援を民間の職業紹介事業者に委託し、対象労働者の離職日から６か月（45歳以上は９か月）以内に再就職が実現した場合に、その支援を委託したり、求職活動のための休暇を付与する事業主に対して助成します。 その他対象労働者について、「再就職援助計画」又は「求職活動支援書」の対象となっていることが必要です。２ 受入れ人材育成支援奨励金 事業内容再就職援助計画等の対象となった労働者を早期に期間の定めのない労働者として雇入れた事業主に対して助成します。また、再就職援助計画等の対象となった労働者の雇い入れによる労働者の受入れを行い、その労働者に対して訓練（Off－ＪＴのみ、又はOff－ＪＴ及びＯＪＴ）を行った事業主に対して助成します。 支給額（1）早期雇入れ支援 支給対象者１人につき40万円（2）人材育成支援１．O f f －ＪＴ 賃金助成 支給対象者１人１時間あたり800円 経費助成 実質相当額（上限30万円） ２．ＯＪＴ 実施助成 支給対象者１人１時間あたり700円その他①早期雇入れ支援については、対象労働者を離職日の翌日から３か月以内に雇入れ、かつ、助成金の支給終了後も引き続き相当期間雇用することが確実であると認められる場合に支給対象となります。②人材育成支援については、実施期間が１年以内の職業訓練計画を作成し、当該計画の開始日の前日から起算して１か月前までに受給資格認定申請手続きが必要となります。③対象労働者について、「再就職援助計画」又は「求職活動支援書」の対象となっていることが必要です。３ キャリア希望実現支援助成金 事業内容65歳を超えて働くことができる事業所において、中高年労働者（40～59歳）を移籍により、期間の定めのない労働者として受け入れた事業主に対して助成します。また、他の事業所から移籍若しくは在籍出向から移籍への切り換えによって、期間の定めのない労働者として受け入れ、その労働者に対して訓練（Off－ＪＴのみ、又はOff－ＪＴ及びOＪＴ）を行った事業主に対して助成します。 支給額（1）生涯現役移籍受入支援 支給対象者１人につき40万円（2）移籍人材育成支援１．O f f －ＪＴ 賃金助成 支給対象者１人１時間あたり800円 経費助成 実質相当額（上限30万円） ２．ＯＪＴ 実施助成 支給対象者１人１時間あたり700円 その他①生涯現役移籍受入支援については、希望する者全員65歳を超えて雇用する制度を整備した事業主であることが必要です。②移籍人材育成支援については、実施期間が１年以内の職業訓練計画を作成し、当該計画の開始日の前日から起算して１か月前までに受給資格認定申請手続きが必要となります。
F-15,キャリアアップ助成金,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 地方訓練受講者支援室<br />TEL 0852-20-7028 <br />FAX 0852-20-7025,有期契約労働者、短時間労働者および派遣労働者などの企業内でのキャリアアップに取り組む事業主の皆さまへ,２．正社員化コース○正規雇用労働者の短時間正社員への転換又は短時間正社員の新規雇入れを実施した場合の助成を廃止 ○平成28年３月31日まで暫定的に拡充していた助成額等を恒久化３．処遇改善コース○対象人数が11人未満の場合、一定の人数区分で助成額を定額化 ＜全ての賃金テーブル改定＞［拡充前１人当たり３万円（２万円）］ １～３人：10万円（7.5万円） ４～６人：20万円（15万円） ７～10人：30万円（20万円） 11～100人：３万円（２万円）×人数＜雇用形態別、職種別等の賃金テーブル改定＞［拡充前１人当たり1.5万円（１万円）］ １～３人：5万円（3.5万円） ４～６人：10万円（7.5万円） ７～10人：15万円（10万円） 11～100人：1.5万円（1万円）×人数○共通処遇推進制度 ・生活習慣病予防検診の制度を新たに規定し実施した場合の助成を廃止・正規雇用労働者と.正規雇用労働者との共通の賃金テーブルを新たに設け、適用した場合に１事業所当たり60万円（45万円）を助成○短時間労働者の労働時間を延長した場合の助成額等を拡充 １人当たり20万円（15万円）※１年度１事業所当たり15人が上限 ［拡充前１人当たり10万円（7.5万円） ※１年度１事業所当たり10人が上限］１正社員化コース 有期契約労働者等を・正規雇用労働者・多様な正社員等に転換または・直接雇用した場合２人材育成コース 有期契約労働者等に・一般職業訓練（Off-JT）・有期実習型訓練（「ジョブ・カード」を活用したOff-JT+OJT）・中長期的キャリア形成訓練（専門的・実践的な教育訓練）（Off-JT）を行った場合３処遇改善コース 有期契約労働者等に次のいずれかの取組を行った場合①すべて又は一部の基本給の賃金テーブルを改定し、２％以上増額させた場合②正規雇用労働者との共通の処遇制度を導入・適用した場合③週所定労働時間を25時間未満から30時間以上に延長し社会保険を適用した場合
F-16,職場定着支援助成金(個別企業助成コース）,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 職業対策課<br />TEL 0852-20-7021 <br />FAX 0852-20-7025,新たに雇用管理制度の導入・適用を行う事業主へ,雇用管理改善（魅力ある職場づくり）を通じて、従業員の離職率の低下に取組む事業主に対して助成を行うことにより、労働者の職場定着を促進させ、人材不足の解消、魅力的な雇用創出を図ることを目的としています。 また、助成金制度の活用にあたっては、あらかじめ「雇用管理制度整備計画」を作成し、労働局長の認定を受けることが必要です。１ 雇用管理制度助成【対象事業主：全ての事業主】（1）制度導入助成（最大40万円） 導入する制度に応じて、以下の①～④の合計額を助成 ①評価・処遇制度：10万円 ②研修制度：10万円 ③健康づくり制度：10万円 ④メンター制度：10万円（2）目標達成助成（60万円）事業実施前に策定する雇用管理制度整備計画において、制度導入による効果として、計画期間終了から１年経過後の離職率の低下に係る目標の設定を義務付け、当該目標を達成できた場合に、（1）の助成に加え60万円を助成する。２ 介護福祉機器等助成【対象事業主：介護関連事業主】介護福祉機器等を導入・運用し、導入効果の把握を行い一定の基準を上回る改善が見られた場合に、導入等に要した額の１／２を助成（上限300万円）３ 介護労働者雇用管理制度助成【対象事業主：介護関連事業主】（1）制度導入助成 賃金制度を導入（賃金テーブルの設定等）した場合に、50万円を助成。（2）目標達成助成 上記１(2）と同様、計画期間終了から１年経過後の離職率の低下に係る目標を達成できた場合に、(1）の助成に加え60万円を助成。また、計画期間終了３年経過後に離職率が上昇しなかった場合、さらに90万円を助成。
F-17,発達障害者・難治性疾患患者雇用開発助成金,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 職業対策課<br />TEL 0852-20-7022 <br />FAX 0852-20-7025,発達障害者又は難治性疾患患者を雇用する企業のために,対象者公共職業安定所等の紹介により、発達障がい者又は難治性疾患患者を雇入れた雇用保険の適用事業の事業主 事業内容発達障がい者又は難治性疾患患者を継続して雇用すること（対象労働者の年齢が65歳以上に達するまで継続して雇用し、かつ、当該雇用期間が継続して２年以上であることをいう。）が確実であると認められ、対象労働者の雇用状況の報告をする事業者に対して、賃金相当額の一部を助成します。※有期雇用契約において、勤務成績等により更新の有無を判断する場合等は、継続して雇用することが確実であると認められず、支給対象となりません。 助成内容短時間労働者以外の者 中小企業以外 1年間 第１期25万円 第２期25万円 ２回中小企業 ２年間 第１期30万円 第２期30万円 第３期30万円 第４期30万円 ４回短時間労働者中小企業以外 １年間 第１期15万円 第２期15万円 ２回中小企業 ２年間 第１期20万円 第２期30万円 第３期20万円 第４期20万円 ４回 その他雇用状況の報告とは、発達障がい者については、社会性やコミュニケーション能力に困難を抱える場合が多く、これらは仕事をする上で重要な能力であることから就職及び職場定着に至らない者が少なくない状況にあります。また、難治性疾患患者は、疾患が慢性化しており十分に働くことができる場合もあるにもかかわらず、就労に当たっては様々な制限・困難に直面している状況にあります。このため、対象労働者の雇用の状況などその雇用管理に関する事項について報告することを求めています。
F-18,中小企業障害者多数雇用施設設置等助成金,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 職業対策課<br />TEL 0852-20-7022 <br />FAX 0852-20-7025,中小企業の事業所の施設設備を支援するために,新たに設置・整備した事業所において重度身体障害者、知的障がい者（養育手帳の交付を受けている者又は児童相談所等による判定を受けている者に限る。）又は精神障がい者（精神保健福祉手帳の交付を受けている者に限る。）を常時雇用する労働者として10人以上雇入れるとともに、当該事業所の施設又は整設備の設置、整備（工事費用又は購入費用について、契約１件あたり20万円以上で、その費用の合計額が3000万円以上のものに限る。）を行った事業主に対し、助成金を支給します。 支給対象期間は、対象労働者の雇入れ及び施設等の設置等が完了した日（賃金締切日が定められている場合はその翌日）から起算した６か月を第１期支給対象期とし、以後は、１年ごとに第２期、第３期として支給します。
F-19,障害者雇用安定奨励金,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 職業対策課<br />TEL 0852-20-7022 <br />FAX 0852-20-7025,障がい者の職場定着を行う事業主を支援するために,障がい者の雇用を促進するとともに職場適応・定着に課題を抱える障がい者に対し職場定着を図るため、専門家による計画的かつ重点的な支援を行うため、職場支援員（障がい者支援に係る資格・経験を有する者）の配置又は職場適応援助者（ジョブコーチ）の支援を行う事業主に支給されます。①障害者職場定着支援奨励金・対象者対象障がい者を公共職業安定所等の紹介により雇用した日から６か月以内に職場支援員（障害者の支援に係る資格・経験等を有する者）を雇用契約等により、配置し支援する事業主・支給対象期間対象労働者の雇入れ又は職場支援員の配置日のいずれか遅い日から最初の６か月を支給対象期の第１期とし、以後６か月ごとに第２期、第３期、第４期、第５期、第６期（第５期、第６期は精神障がい者のみ）・支給額 中小企業事業主以外の事業主イ 短時間労働者以外の者の場合 ３万円／月ロ 短時間労働者の場合 １万５千円／月中小企業事業主イ 短時間労働者以外の者の場合 ４万円／月ロ 短時間労働者の場合 ２万円／月②障がい者職場適応援助促進助成金 障がい者の職場定着を図るために、職場適応援助者が訪問支援を行う場合の訪問型職場適応援助促進助成金と、企業が職場援助者を雇用し支援に当たらせる場合の企業在籍型職場適応援助促進助成金の２種類からなります。 訪問型職場適応援助促進助成金・支給対象期申請に係る施設ごとに支援計画に基づいて支援開始日から３か月を最初の支給対象期とし、最長１年８か月、精神障がい者の場合は最長２年８か月・支給額 １日の支援時間が４時間未満の場合、１日につき 8000円を支給 １日の支援時間が４時間以上の場合、１日につき16000円を支給企業在籍型職場適応援助促進助成金・支給対象期１回の支援計画は最長６か月であり、支援計画の期間が支給対象期間となります。・支給額中小企業事業主以外の事業主短時間労働者以外の者 ６万円／月短時間労働者 ３万円／月中小企業事業主短時間労働者以外の者 ８万円／月短時間労働者 ４万円／月
F-20,障害者職場復帰支援助成金,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 職業対策課<br />TEL 0852-20-7022 <br />FAX 0852-20-7025,障がい者の職場復帰・継続雇用を行う事業主を支援するために,対象者雇用する労働者が事故や難病等の発症により中途障がい者となった場合、療養のため休職を余儀なくされ、医師の意見書において、３か月以上の連続した期間を療養のための休職が必要とされた者で、その後職場復帰した者に対し本人の能力に合わせた職域開発や能力開発、その他職場復帰のために必要な措置を講じて、中途障がい者の雇用を継続した事業主に支給されます。
F-21,障害者初回雇用奨励金,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 職業対策課<br />TEL 0852-20-7022 <br />FAX 0852-20-7025,初めて障がい者を雇用する中小企業のために,障がい者（身体障がい、知的障がい、精神障がいで手帳等の交付を受けている者）の雇用経験（過去３年以内に障害者の雇用実績のない事業主）のない中小企業（50人～300人の事業主、除外率が適用される場合は控除後の労働者数）において、公共職業安定所等の紹介により上記障がい者を継続して雇用し、法定雇用障がい者数以上となった場合に支給されます。 支給額は１人目の対象労働者を雇用した日の翌日から起算して３か月後の日までの間に法定雇用率を達成し、奨励金の支給後も継続して雇用（雇用期間が継続して２年以上であること）されることが確実であると認められる事業主に対し、120万円が支給されます。 ただし、就労継続支援A型の事業を実施している事業主は対象となりません。
F-22,中小企業最低賃金引上げ支援対策費補助金（業務改善助成金）,厚生労働省島根労働局雇用環境・均等室<br />TEL 0852-20-7007,最低賃金引き上げの影響が大きい中小企業事業主を支援するために,事業場の最も低い時間給を、60円以上引き上げる中小企業に対して、賃金引上げのための業務改善を支援します。 対象者島根県内の中小企業事業主 事業内容事業場内で最も低い時間給又は時間換算額を60円以上引き上げる賃金引上計画を策定し、引き上げを実施するとともに、労働者の意見を聴取の上、労働能率の増進に資する設備・器具の導入、研修等の業務改善を実施するために要した経費を助成します。 助成内容・対象経費上記事業内容に掲げる経費の内、謝金、旅費、借損料、会議費、雑役務費、印刷製本費、備品費、原材料費、機械装置等購入費、試作・実験費、造作費及び委託費・交付額（上限額が100万円）上記対象経費の実支出額の２分の１（企業全体で30名以下の事業場は４分の３） その他賃金引上計画及び業務改善計画を策定し、事前に島根労働局の審査・承認を受けることが必要です。
F-23,建設労働者確保育成助成金,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 職業対策課<br />TEL 0852-20-7022 <br />FAX 0852-20-7025,建設労働者の雇用改善、技術の向上を行う中小建設事業主等を支援するために,建設事業主助成１ 雇用管理改善制度の導入支援制度導入助成 各制度ごと10万円（1）目標達成助成 定着改善60万円（2）    ＋入職改善60万円（3）※(1）(2）は、職場定着支援助成金（個別企業助成コース）に統合されました。※(3）は、(1）と(2）の支給決定をうけた建設事業主が、本助成コースが定める若年労働者の入職率に係る目標を達成した場合に助成。○評価・処遇制度、研修体系制度、健康づくり制度、メンター制度２ 若年者及び女性に魅力ある職場づくり支援【経費の２／３（大企業は１／２）、200万円を上限】建設事業主が若年労働者や女性の入職や定着を図るため、「魅力ある職場づくり」につながる取組みを実施した場合の助成。（中小企業以外も対象）○建労法に基づき雇用管理を行う雇用管理責任者の知識の取得・向上への取組み○事業所見学や体験実習、インターンシップの実施など建設業の魅力を若者に伝える取組みや出産・育児支援セミナーの開催など３ 建設技能の向上支援【経費：９割または８割（大企業は女性を対象とする場合のみ５割）、１人あたり10万円を上限】【賃金：１人１日8000円（中小企業のみ）】建設事業主が若年労働者を育成するとともに、熟練技能の維持・継承を図るため、キャリアに応じた訓練を実施した場合の助成。○建設業務に必要な基本技術の習得や技術の向上、重機免許等の取得に資する訓練（職業訓練校における建築施行系や土木系訓練、安衛法に基づく車両系建設機械運転講習や能開法に基づく技能検定試験の事前講習等）○熟練技能を伝承する立場となる職長や基幹技能者の養成に資する訓練など４ 認定訓練の実施を支援【経費：補助対象経費の１／６、賃金：１人１日5000円】○職業能力開発促進法に規定する認定職業訓練または指導員訓練のうち、建設関連の訓練を実施した場合に助成。５ 登録基幹技能者の処遇向上支援【対象者１人当り年間10万円（最大３年まで）】○「登録基幹技能者」の賃金または資格手当を年間３％以上かつ15万円以上引き上げた場合に助成。６ 女性専用の作業員施設等整備の支援【経費の２／３】○建設現場において女性専用トイレ・更衣室を整備した場合に助成。 事業主団体助成若年者及び女性に魅力ある職場づくり支援【経費の１／２又は２／３、団体規模に応じて上限1000万円～2000万円。】若年労働者及び女性労働者の入職や定着を図るため、「魅力ある職場づくり」につながる取組みとして建設事業主団体が構成建設事業主のために雇用管理改善事業を実施した場合の助成。○調査・事業計画策定事業・事業推進委員会を開催し、事業の具体的な計画の策定、効果検証を行う事業・雇用管理改善の課題を把握するための調査…雇用管理実態調査、従業員意識調査○入職・職場定着事業等・建設業の魅力を若者に伝えるなど、人材確保、職場定着に係る諸問題の改善を図る事業…学生や教員に対する見学会や体験学習・インターシップ等 入職内定者への教育訓練、新規入職者への研修会 評価処遇（キャリアパス）制度のモデル作成、社会保険加 入促進講習会 など
F-24,キャリア形成促進助成金,厚生労働省島根労働局職業安定部 地方訓練受講者支援室<br />TEL 0852-20-7028 <br />FAX 0852-20-7025<br />各公共職業安定所（ハローワーク）,企業の人材育成と労働者のキャリア形成のために,従業員に対して計画に沿って訓練を実施した場合に、訓練経費や訓練期間中の賃金の一部を助成します。
F-25,認定職業訓練助成事業費補助金,島根県商工労働部雇用政策課 産業人材育成グループ<br />TEL 0852-22-5299 <br />FAX 0852-22-6150,認定職業訓練を実施するために,対象者認定職業訓練を行う中小企業事業主、中小企業事業主の団体若しくはその連合団体又は職業訓練法人等 事業内容職業能力開発促進法に定める基準に基づく訓練として知事の認定を受けた職業訓練（認定職業訓練）の運営に要する経費の一部を補助 補助内容補助対象経費集合して学科又は実技の訓練を行う場合に要する経費で、運営費、施設・設備費が対象 補助率補助対象経費の２／３以内
F-26,伝統工芸雇用就業資金貸付金,（一社）島根県物産協会<br />TEL 0852-22-5758 <br />FAX 0852-25-6785<br />島根県しまねブランド推進課 物産企画グループ<br />TEL 0852-22-6397 <br />FAX 0852-22-6859,伝統の技術・技法を受け継ぐ後継者の確保、育成のために,対象者知事が指定する島根県ふるさと伝統工芸品製造者 事業内容伝統工芸品製造の後継者の確保・育成を促進し、県内の伝統工芸品を承継していくため、島根県ふるさと伝統工芸品製造の後継者を雇用した製造者に対し、研修教育費の貸付を行います。 貸付内容後継者育成計画の認定を条件に、（一社）島根県物産協会を通して、研修教育費（最長３年間、１人当たり月５万円）を無利子で貸付します。一定期間の継続雇用により、償還免除の制度があります。
F-27,両立支援等助成金,島根労働局雇用環境・均等室<br />TEL 0852-20-7007,仕事と子育てや介護を両立できる環境整備を支援するために,①出生時両立支援助成金（仮称） 対象者雇用保険適用事業主 事業内容男性労働者が育児休業を取得しやすい職場風土作りのための取組を行い、男性労働者に子の出産後８週間以内に開始する14日以上（中小企業は５日以上）の育児休業を取得させた事業主に助成します。 助成内容（助成額）中小企業 取組及び育児休業１人目：60万円 ２人目以降：15万円 大企業 取組及び育児休業１人目：30万円 ２人目以降：15万円 （支給対象となるのは、１年度に１人まで）※過去３年以内に男性の育児休業取得者が出ている事業主は対象外です。②介護支援取組助成金（仮称） 対象者雇用保険適用事業主 事業内容仕事と介護の両立支援を推進するため、社内アンケートと社内研修等の実施、相談窓口の設置及び周知など厚生労働省で作成している「介護離職を予防するための両立支援対応モデル」に基づく取組を行った事業主に助成します。 助成内容（助成額）１企業１回のみ：60万円③中小企業両立支援助成金：代替要員確保コース 対象者中小企業事業主※ 事業内容育児休業取得者の代替要員を確保し、育児休業を３か月以上利用した労働者を原職等に復帰させ、復帰後６か月以上雇用した事業主に助成します。 助成内容（助成額）育児休業取得者１人当たり 50万円 （育児休業取得者が期間雇用者の場合10万円加算。当該期間雇用者が正社員又は無期雇用者として復帰した場合はさらに10万円加算） 支給対象期間最初の支給対象労働者の原職等復帰日から起算し６か月経過日の翌日から５年以内（くるみん取得事業主の場合は、６か月経過日が平成37年３月31日までの育児休業取得者が対象）④中小企業両立支援助成金：期間雇用者継続就業支援コース（経過措置） 対象者中小企業事業主※ 事業内容本助成金は、平成27年度で終了する予定です。平成28年３月31日までに育児休業を６か月以上利用した期間雇用者を原職等に復帰させ、６か月以上継続して雇用した事業主に助成します。 助成内容（助成額）１人目 40万円 ２人目から５人目まで １人当たり15万円（正社員として復帰させた場合、１人目に対して10万円、２人目から５人目までなら１人当たり５万円の加算）⑤中小企業両立支援助成金：育休復帰支援プランコース 対象者中小企業事業主※ 事業内容及び助成内容（助成額）「育休復帰支援プラン」を策定及び導入し、対象労働者が育児休業を取得した場合及び復帰した場合、事業主に助成します。 育児休業取得時 30万円 職場復帰時  30万円 １企業当たり２人まで（期間の定めのない労働者１人、期間雇用者１人）＊28年度の後半からは、介護休業についても対象とする予定です。※中小企業事業主の範囲については島根労働局雇用環境・均等室にお問い合わせ下さい。
F-28,しまねまごころバンクドナー休暇制度導入促進助成金,（公財）ヘルスサイエンスセンター島根 しまねまごころバンク<br />〒693-0021 島根県出雲市塩冶町223-7<br />TEL 0853-22-2556 <br />FAX 0853-25-8823<br />ホームページ http://www.hsc-shimane.jp/60.html,事業所のドナー休暇制度導入を支援します,事業内容ドナーが骨髄等の提供を行いやすい環境を整備することを目的として、ドナーが従事する事業所に対して、骨髄等の提供に要するドナーの休暇期間について、人件費相当を助成します。 対象事業所及び支給要件ドナーが従事する県内事業所で、以下のいずれも満たすもの①従業員の骨髄等の提供に際して要する入通院に対して有給による休暇（通常の有給休暇を除く）を付与した場合②就業規則等において、①の休暇が「ドナー休暇」などの名称で位置付けられている場合又は新たに位置付けた場合 助成金対象有給休暇付与日数×7000円 上限：49000（７日分）
F-29,出産後職場復帰促進奨励金（中小・小規模事業者出産後職場復帰促進事業）,松江商工会議所 <br />TEL 0852-32-0506<br />島根県商工会連合会（本所） <br />TEL 0852-21-0651 <br />（石見事務所） <br />TEL 0855-22-3590<br />島根県商工労働部雇用政策課 労働福祉グループ<br />TEL 0852-22-5298 <br />FAX 0852-22-6150<br />ホームページ http://www.pref.shimane.lg.jp/rodoseisaku/,出産後も働きつづけられる環境づくりを支援するために,従業員が出産・育児のために仕事をやめることなく、出産後復職しやすい職場環境づくりを推進し、中小・小規模事業者での継続雇用の拡大を図ります。 事業内容中小企業等事業主に対して、従業員が出産後復職し、職場復帰後３ヶ月以上の勤務をした場合、奨励金を支給します。（1）対象企業  従業員数が50人未満の事業者（2）対象従業員 出産後平成28年１月１日以降に職場復帰した従業員 パート等、就業形態は問わない（3）支給額 ①育児休業取得期間３ヶ月以上 20万円／人 ②①以外の職場復帰   10万円／人 
F-30,生涯現役企業支援助成金,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 職業対策課<br />TEL 0852-20-7021 <br />FAX 0852-20-7025,中高年齢者の起業による中高年齢者の雇用機会の創出のために,中高年齢者が、起業（いわゆるベンチャー企業の創業）にあたって必要となる、募集・採用や教育訓練の経費の一部（人件費等を除く。）を助成することにより、中高年齢者の雇用機会の創出を図ることを目的としています。 助成金制度の活用にあたっては、あらかじめ「雇用創出措置に係る計画書」を作成し、労働局長の認定を受けることが必要です。 なお、雇用創出措置に係る計画書の提出の際には特定創業支援事業の支援を受けていることの証明が必要です。１ 計画期間 12カ月以内２ 計画期間の雇入れ人数 60歳以上の対象労働者を２名以上、又は40歳以上60歳未満の対象労働者を３人以上３ 助成額等（1）起業者が高年齢者（60歳以上の者）  助成率２／３、上限200万円（2）起業者が上記以外の者（40歳から60歳未満の者）  助成率１／２、上限150万円
F-31,三年以内既卒者等採用定着奨励金,各公共職業安定所（ハローワーク）厚生労働省島根労働局職業安定部 職業安定課<br />TEL 0852-20-7018 <br />FAX 0852-20-7025,学校等の既卒者か中退者が応募可能な新卒求人の申込みや募集を新たに行う事業主へ,対象者学校等の既卒者や中退者が応募可能な新卒求人の申込みまたは募集を新たに行い、次の学校等を卒業または中退した者で、これまで通常の労働者として同一の事業主に引き続き12か月以上雇用されたことがない者を採用し、採用後一定期間定着させた事業主①学校（小学校および幼稚園を除く）、専修学校、各種学校、外国の教育施設の卒業者、または中退者②公共職業能力開発施設や職業能力開発総合大学校の職業訓練の修了者、または中退者 事業内容中小企業を中心に、若者の人材確保が困難な状況が続いているものの、既卒者や中退者を新規学卒枠で受け入れることについては、ノウハウの不足などにより消極的な面が見られます。このため、新規学卒枠で既卒者や中退者を採用・育成する事業主に対し、奨励金を支給することにより、既卒者及び中退者の応募機会の拡大並びに企業の人材確保の支援を図ることを目的としています。その他これまでに既卒者の応募を可としていた企業については、支給対象としていないため、新卒求人の申込みまたは募集を行う際に、当該求人・募集前３年度間の新卒者を対象とした求人票または募集要項等の提出が必要となります。
F-32,受動喫煙防止対策助成金,厚生労働省島根労働局 労働基準部 健康安全課<br />TEL 0852-31-1157 <br />FAX 0852-31-1163,職場での受動喫煙防止対策に取り組む中小企業事業主の皆さまへ,事業内容喫煙室の設置などにかかる設備・工事費用の半額（上限額200万円）を助成します。助成の対象となる措置は次の①から③までであり、組み合わせても構いません。①喫煙室の設置・改修②屋外喫煙所（閉鎖系）の設置・改修（①と②はすべての業種が助成対象です）③換気装置の設置など（③は宿泊業・飲食店のみが助成対象です） 対象となる事業主 次の(1）から(3）までのすべてを満たす事業主（1）労働者災害補償保険の適用事業主（年度更新書類の写しを提出いただきます）（2）次のいずれかに該当する中小企業事業主労働者数か資本金のどちらか一方を満たせば、中小企業事業主となります。小売業 小売業、飲食店、配達飲食サービス業サービス業 物品賃貸業、宿泊業、娯楽業、医療・福祉、複合サービス（例：協同組合）など卸売業 卸売業その他の業種 農業、林業、漁業、建設業、製造業、運輸業、金融業、保険業、不動産業など（3） 喫煙室等の措置区域以外の区域を禁煙とする事業主 その他・助成は１事業場につき１回です。工事着手前に申請いただく必要があります。・２か所以上の喫煙室等の設置を検討される場合は１件の申請にまとめてください。・詳しくは厚生労働省のホームページをご覧ください。 http://www.mhlw.go.jp/stf/seisakunitsuite/bunya/koyou_ roudou/roudoukijun/anzen/kitsuen/index.html
F-33,職場意識改善助成金,厚生労働省島根労働局雇用環境・均等室（職）（所）（時）<br />TEL 0852-31-1161 0852-20-7007 <br />FAX 0852-31-1505 0852-20-7026<br />テレワーク相談センター（テレワーク） <br />TEL 0120-91-6479,労働時間等の設定の改善により、仕事と生活の調査に取り組む中小企業事業主の皆様へ,職場環境改善コース（職）、所定労働時間短縮コース（所）、時間外労働上限設定コース（時）、テレワークコース（テ）の４コースがあります。 対象：中小企業事業主（職）年次有給休暇の年間平均取得日数が13日以下、かつ、月間平均所定外労働時間が10時間以上（所）常時10人未満の労働者を使用する次の４業種（商業、映画・演劇業、保健衛生業、接客娯楽業）のうち、所定労働時間が週40時間を超え、週44時間以下の事業場を有している（時）現に「36協定に定める労働時間の延長の限度等に関する基準（限度基準※）を超える協定（特別条項）を締結している※月45時間、年360時間等（特別条項を廃止したことがある場合、告示に定める適用除外の事業、または業務を行う事業主は除く）（テ）テレワークを新規で導入（試行的に導入している事業主も対象） 助成内容１．支給対象となる以下の取組のうち、いずれか1つ以上を実施してください。 〈共通〉①労務管理担当者や労働者に対する研修、周知、啓発   ②外部専門家（社会保険労務士など）によるコンサルティング   ③就業規則・労使協定等の作成・変更（職・所・時）労務管理用ソフトウェア・機器、デジタル式運用記録計、テレワーク用通信機器、労働能率の増進に資する設備・機器等の導入・更新（テレワーク）テレワーク用通信機器の導入・運用・保守サポート料、通信費クラウドサービス使用料※原則としてパソコン、タブレット、スマートフォンは対象となりません。２．成果目標（職）ａ．年休所得日数を年間平均４日以上増加させる  ｂ．所定外労働時間を月間平均５時間以上削減させる（所）指定事業場の週所定労働時間を２時間以上短縮して40時間以下とする（時）労働基準法第36条第１項の規定によって延長した労働時間数を短縮して、限度基準以下の上限設定を行う（テ）①かつ②①対象労働者全員に終日在宅またはサテライトオフィスにおいて就業するテレワークを１回以上実施する②対象労働者が終日在宅またはサテライトオフィスにおいてテレワークを実施した日数の週間平均を１日以上とする３．支給額  １の実施に要した対象経費の一部を２の達成状況に応じて支給します※（職）における助成内容として「労働能率の増進に資する設備・機器等の導入・更新」につきましては、成果目標ａ、ｂをいずれも達成した場合のみ支給対象となります。
F-34,しまね女性の活躍環境整備支援事業費補助金,島根県環境生活部環境生活総務課 男女共同参画室<br />TEL 0852-22-5295 <br />FAX 0852-22-5636<br />E-mail kanso@pref.shimane.lg.jp,女性の能力と発想を企業の力に,事業内容県内企業・団体における女性活躍推進に向けた取組みを促進するため、女性の就業環境の整備や採用の増加につながる優良な取組みを支援します。 補助対象事業者及び補助対象経費等企業支援事業 ○次のいずれにも該当すること・「しまね女性の活躍応援企業」 登録企業であること・中小企業事業主であること・雇用保険適用事業主であること・女性の職業生活における活躍の推進に関する法律に基づく一般事業主行動計画（以下「計画」という。）に複数の取組内容が記載されていること 計画に記載された取組みを実施するために必要な経費団体支援事業 ○次のいずれにも該当すること・「しまね女性の活躍応援企業」 登録団体であること・「５者以上の民間事業主で構成する団体」にあっては、構成員の2/3以上が中小企業事業主であること 「しまね女性の活躍応援企業」登録申請書類の「県版行動計画」に記載された、働く女性の活躍推進の取組みを実施するために必要な経費◇しまね女性の活躍応援企業とは◇女性の活躍推進に向けて積極的に取り組む企業・団体を「しまね女性の活躍応援企業」として登録し、広くＰＲを行います。
